101|214|198|40858|Jul 28 2015  6:00AM|6243|57|Jul 28 2015 11:00AM||Aug  6 2015  1:58PM
101|215|198|6243|Jul 29 2015  4:00PM|40858|57|Jul 29 2015  9:00PM||Aug  6 2015  2:08PM
101|216|199|40858|Jul 12 2015 12:00PM|32998|235|Jul 13 2015  6:00AM||Aug  6 2015  3:19PM
101|217|199|32998|Jul 24 2015  1:00AM|40858|57|Jul 24 2015  6:00PM||Aug  6 2015  3:20PM
101|218|166|5468|Jul 13 2015  7:00AM|26863|233|Jul 14 2015  2:16AM||Aug  6 2015  3:31PM
101|219|200|6406|Jul 20 2015  7:30AM|59649|57|Jul 20 2015  9:00AM||Aug  7 2015  6:39AM
101|220|200|59649|Jul 20 2015 11:00AM|4901|57|Jul 20 2015  1:00PM||Aug  7 2015  6:40AM
101|221|200|4901|Jul 20 2015  4:00PM|36484|57|Jul 20 2015  5:00PM||Aug  7 2015  6:40AM
101|222|200|36484|Jul 21 2015  9:30AM|5772|57|Jul 21 2015 10:30AM||Aug  7 2015  6:41AM
101|223|200|5772|Jul 21 2015  1:00PM|6406|57|Jul 21 2015  4:00PM||Aug  7 2015  6:42AM
101|224|201|40858|Jun  1 2015  6:25AM|12671|87|Jun  1 2015  8:35AM||Aug  9 2015  5:38PM
101|225|201|12671|Jun  3 2015  8:25PM|40858|57|Jun  3 2015 10:15PM||Aug  9 2015  5:39PM
101|226|202|5468|Aug  5 2015  6:30AM|6282|57|Aug  5 2015  9:30AM||Aug 10 2015 11:45AM
101|227|202|6282|Aug  5 2015  3:30PM|5468|57|Aug  5 2015  6:00PM||Aug 10 2015 11:46AM
101|228|203|5153|Aug 10 2015  8:00AM|737|10|Aug 10 2015  7:30PM||Aug 12 2015  8:59AM
101|229|203|737|Aug 11 2015 11:30AM|5153|57|Aug 11 2015  5:40PM||Aug 12 2015  8:58AM
101|230|204|763|Aug 10 2015  4:30PM|737|10|Aug 10 2015  6:30PM||Aug 12 2015  9:39AM
101|231|214|6165|Aug  5 2015  8:00AM|40856|56|Aug  5 2015  7:00PM||Aug 13 2015 12:59PM
101|232|214|40856|Aug  6 2015  5:00PM|6165|57|Aug  6 2015  9:30PM||Aug 13 2015  1:00PM
101|233|215|40858|Jul 20 2015 10:45AM|25765|219|Jul 20 2015 11:45AM||Aug 13 2015  1:19PM
101|234|215|25765|Jul 23 2015  5:50PM|40858|57|Jul 24 2015  7:50AM||Aug 13 2015  1:22PM
101|235|216|5241|Jul  8 2015  8:30AM|5430|57|Jul  8 2015 11:00AM||Aug 13 2015  9:04PM
101|236|216|5430|Jul  8 2015  3:45PM|5241|57|Jul  8 2015  6:15PM||Aug 13 2015  9:21PM
101|237|171|32998|Jul 20 2015 10:55PM|5703|57|Jul 21 2015  2:00PM||Aug 14 2015  9:07AM
101|238|219|5241|Jul 16 2015 11:15AM|13022|86|Jul 16 2015  7:00PM||Aug 14 2015 10:36AM
101|239|219|13022|Jul 17 2015  1:00PM|5241|57|Jul 17 2015 10:10PM||Aug 14 2015 10:37AM
101|242|221|5395|Aug  3 2015  1:15PM|32998|235|Aug  4 2015  3:00AM||Aug 14 2015 11:31AM
101|243|221|32998|Aug  7 2015  4:50AM|5395|57|Aug  7 2015  5:00PM||Aug 14 2015 11:32AM
101|244|222|5241|Jul 28 2015 11:30AM|5979|57|Jul 28 2015  6:30PM||Aug 14 2015 11:49AM
101|245|222|5979|Jul 29 2015  2:00PM|5241|57|Jul 29 2015  9:15PM||Aug 14 2015 11:50AM
101|246|223|5241|Aug  5 2015  5:45AM|11542|86|Aug  5 2015  1:00PM||Aug 14 2015 12:16PM
101|247|223|11542|Aug  6 2015 10:00AM|5241|57|Aug  6 2015  8:40PM||Aug 14 2015 12:17PM
101|248|204|737|Aug 11 2015  6:45AM|5186|57|Aug 11 2015  5:15PM||Aug 17 2015  7:40AM
101|253|225|5703|Jul 28 2015  9:00AM|40858|57|Jul 28 2015 12:00PM||Aug 18 2015  9:30AM
101|254|225|6472|Jul 29 2015  1:30PM|5703|57|Jul 29 2015  5:00PM||Aug 18 2015  9:32AM
101|255|225|40858|Jul 28 2015  3:30PM|6472|57|Jul 28 2015  5:30PM||Aug 18 2015  9:34AM
101|256|226|5434|Jul  7 2015  6:30AM|6165|57|Jul  7 2015  8:00AM||Oct  7 2015 10:15AM
101|257|227|5434|Jul  8 2015  5:00AM|5434|57|Jul  8 2015  5:00PM||Aug 18 2015  1:08PM
101|258|228|40858|Jun 22 2015  4:00PM|25355|205|Jun 22 2015  9:00PM||Aug 19 2015 10:45AM
101|259|229|6165|Jul  5 2015 12:00PM|47109|132|Jul  6 2015  1:00AM||Aug 19 2015 11:38AM
101|260|229|47109|Jul 12 2015  6:00AM|4385|50|Jul 12 2015 10:00AM||Aug 19 2015 11:39AM
101|261|229|4385|Jul 13 2015 11:00AM|4418|46|Jul 13 2015  3:00PM||Aug 19 2015 11:40AM
101|262|229|4418|Jul 14 2015 11:00AM|4385|50|Jul 14 2015  2:00PM||Aug 19 2015 11:47AM
101|263|229|4385|Jul 15 2015  4:00AM|32998|235|Jul 15 2015  5:00PM||Aug 19 2015 11:48AM
101|264|229|32998|Jul 19 2015  3:00AM|40858|57|Jul 19 2015  6:00PM||Aug 19 2015 11:49AM
101|265|230|57337|Aug  5 2015 10:00AM|40856|56|Aug  5 2015  7:00PM||Aug 19 2015 12:28PM
101|266|230|40856|Aug  6 2015  4:00PM|6472|57|Aug  6 2015  6:00PM||Aug 19 2015 12:28PM
101|267|230|6472|Aug  7 2015  1:00PM|57337|57|Aug  7 2015  4:00PM||Aug 19 2015 12:29PM
101|268|231|40858|Aug 10 2015  4:00PM|25355|205|Aug 10 2015  9:00PM||Aug 19 2015  1:01PM
101|269|231|25355|Aug 13 2015  4:00PM|40858|57|Aug 13 2015  9:30PM||Aug 19 2015  1:02PM
101|270|228|25355|Jun 25 2015  4:00PM|6165|57|Jun 25 2015  9:30PM||Aug 19 2015  1:19PM
101|272|232|6165|Aug 17 2015 10:00AM|6749|57|Aug 17 2015  1:30PM||Aug 21 2015  7:34AM
101|273|232|6749|Aug 18 2015  3:00PM|6165|57|Aug 18 2015  6:30PM||Aug 21 2015  7:34AM
101|274|233|6924|Jun 30 2015  2:00PM|58534|57|Jun 30 2015  6:00PM||Aug 21 2015  1:47PM
101|275|233|58534|Jul  1 2015  2:00PM|6085|57|Jul  1 2015  9:00PM||Aug 21 2015  1:48PM
101|277|233|6085|Jul  2 2015  7:00AM|6924|57|Jul  2 2015  6:00PM||Aug 21 2015  1:49PM
101|278|234|57337|Aug 13 2015  5:00AM|57011|57|Aug 13 2015  8:30AM||Aug 21 2015  2:43PM
101|279|234|57011|Aug 14 2015  6:00PM|57337|57|Aug 14 2015  9:00PM||Aug 21 2015  2:43PM
101|280|235|6088|Aug 12 2015  5:30AM|7154|59|Aug 12 2015 10:30AM||Aug 24 2015 11:35AM
101|281|235|7154|Aug 12 2015  3:30PM|7157|59|Aug 12 2015  4:50PM||Aug 24 2015 11:36AM
101|282|235|7157|Aug 13 2015  9:50AM|36729|57|Aug 13 2015  4:30PM||Aug 24 2015 11:38AM
101|283|237|58147|Aug 17 2015  5:00AM|5888|57|Aug 17 2015  8:00AM||Aug 24 2015 12:51PM
101|284|238|36729|Aug 17 2015  7:30AM|770|10|Aug 17 2015 11:50AM||Aug 24 2015 11:58AM
101|285|238|770|Aug 17 2015  3:30PM|862|10|Aug 17 2015  5:45PM||Aug 24 2015 11:59AM
101|286|238|862|Aug 18 2015 10:45AM|36451|57|Aug 18 2015  1:00PM||Aug 24 2015 12:00PM
101|287|239|57011|Aug 19 2015  1:00PM|6088|57|Aug 19 2015  6:00PM||Aug 24 2015 12:49PM
101|289|239|6088|Aug 20 2015  6:45AM|58147|57|Aug 20 2015  6:00PM||Aug 24 2015 12:50PM
101|290|237|5888|Aug 17 2015 11:00AM|6282|57|Aug 17 2015  2:00PM||Aug 24 2015 12:52PM
101|291|237|6282|Aug 17 2015  4:30PM|58147|57|Aug 17 2015  6:00PM||Aug 24 2015 12:53PM
101|292|242|20834|Aug 23 2015  7:00PM|6282|57|Aug 23 2015  8:00PM||Aug 24 2015  2:39PM
101|293|242|6282|Aug 24 2015  6:30AM|5186|57|Aug 24 2015  1:30PM||Aug 24 2015  2:41PM
101|294|243|40858|Aug 13 2015  4:30AM|40445|233|Aug 13 2015 11:00PM||Aug 24 2015  2:48PM
101|295|243|40445|Aug 16 2015  4:00PM|30124|233|Aug 17 2015  2:00AM||Aug 24 2015  2:52PM
101|296|243|30124|Aug 20 2015  4:00PM|40858|57|Aug 20 2015 11:00PM||Aug 24 2015  2:59PM
101|297|244|58147|Aug 21 2015  6:30AM|6165|57|Aug 21 2015  7:15AM||Aug 25 2015  6:55AM
101|298|244|6165|Aug 21 2015  2:15PM|58147|57|Aug 21 2015  3:15PM||Aug 25 2015  6:56AM
101|304|253|40858|Aug 19 2015  1:00PM|6088|57|Aug 19 2015  6:00PM||Aug 25 2015  9:04AM
101|305|253|6088|Aug 20 2015  7:00AM|6980|57|Aug 20 2015  8:00AM||Aug 25 2015  9:04AM
101|306|253|6980|Aug 20 2015 11:00AM|6088|57|Aug 20 2015  1:00PM||Aug 25 2015  9:05AM
101|307|253|6088|Aug 24 2015  6:00AM|5213|57|Aug 24 2015 10:00AM||Aug 25 2015  9:05AM
101|308|253|5213|Aug 24 2015  4:00PM|40858|57|Aug 24 2015  9:00PM||Aug 25 2015  9:05AM
