101|64|93|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||226|50|||10|20|20|1.63|3|3||May 27 2015  3:54PM
101|65|66|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||110|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|66|64|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||85|27|||5.4|10.8|10.8|1.63|3|3||May 27 2015  3:54PM
101|67|72|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||175|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|68|74|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||57|32|||6.4|12.8|12.8|1.63|3|3||May 27 2015  3:54PM
101|69|73|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||136|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|70|76|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||81|44|||8.8|17.6|17.6|1.63|3|3||May 27 2015  3:54PM
101|71|81|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||135|58|||11.6|23.2|23.2|1.63|3|3||May 27 2015  3:54PM
101|72|79|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||89|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|73|77|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||83|53|||10.6|21.2|21.2|1.63|3|3||May 27 2015  3:54PM
101|74|78|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||86|51|||10.2|20.4|20.4|1.63|3|3||May 27 2015  3:54PM
101|75|85|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||135|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|76|91|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||70|18|||3.6|7.2|7.2|1.63|3|3||May 27 2015  3:54PM
101|77|89|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||80|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|78|90|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||174|46|||9.2|18.4|18.4|1.63|3|3||May 27 2015  3:54PM
101|79|94|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||132|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|80|95|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||125|57|||11.4|22.8|22.8|1.63|3|3||May 27 2015  3:54PM
101|81|88|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||121|51|||10.2|20.4|20.4|1.63|3|3||May 27 2015  3:54PM
101|82|96|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||96|28|||5.6|11.2|11.2|1.63|3|3||May 27 2015  3:54PM
101|83|92|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||110|38|||7.6|15.2|15.2|1.63|3|3||May 27 2015  3:54PM
101|84|97|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||60|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|85|98|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||81|41|||8.2|16.4|16.4|1.63|3|3||May 27 2015  3:54PM
101|86|103|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||111|50|||10|20|20|1.63|3|3||May 27 2015  3:54PM
101|87|101|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||115|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|88|100|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||170|62|||12.4|24.8|24.8|1.63|3|3||May 27 2015  3:54PM
101|89|104|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||75|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|90|117|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||105|53|||10.6|21.2|21.2|1.63|3|3||May 27 2015  3:54PM
101|91|108|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||120|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|92|109|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||150|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|93|110|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||120|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|94|112|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||120|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|95|111|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||135|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|96|113|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||150|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|97|114|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||150|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|98|115|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||130|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|99|105|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||110|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|100|116|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||84|28|||5.6|11.2|11.2|1.63|3|3||May 27 2015  3:54PM
101|101|106|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||90|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|102|107|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||175|59|||11.8|23.6|23.6|1.63|3|3||May 27 2015  3:54PM
101|103|118|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||126|34|||6.8|13.6|13.6|1.63|3|3||May 27 2015  3:54PM
101|104|119|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||156|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|105|120|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||156|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|106|121|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||160|52|||10.4|20.8|20.8|1.63|3|3||May 27 2015  3:54PM
101|107|122|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||160|52|||10.4|20.8|20.8|1.63|3|3||May 27 2015  3:54PM
101|108|123|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||135|54|||10.8|21.6|21.6|1.63|3|3||May 27 2015  3:54PM
101|109|125|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||156|51|||10.2|20.4|20.4|1.63|3|3||May 27 2015  3:54PM
101|110|126|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||153|53|||10.6|21.2|21.2|1.63|3|3||May 27 2015  3:54PM
101|111|124|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||85|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|112|134|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||109|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|113|127|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||135|35|||7|14|14|1.63|3|3||May 27 2015  3:54PM
101|114|131|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||186|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|115|132|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||180|66|||13.2|26.4|26.4|1.63|3|3||May 27 2015  3:54PM
101|116|133|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||130|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|117|128|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||70|18|||3.6|7.2|7.2|1.63|3|3||May 27 2015  3:54PM
101|118|135|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||67|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|119|143|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||80|18|||3.6|7.2|7.2|1.63|3|3||May 27 2015  3:54PM
101|120|136|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||120|44|||8.8|17.6|17.6|1.63|3|3||May 27 2015  3:54PM
101|121|140|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||70|24|||4.8|9.6|9.6|1.63|3|3||May 27 2015  3:54PM
101|122|144|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|45|||9|18|18|1.63|3|3||May 27 2015  3:54PM
101|123|138|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||82|47|||9.4|18.8|18.8|1.63|3|3||May 27 2015  3:54PM
101|124|141|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||100|27|||5.4|10.8|10.8|1.63|3|3||May 27 2015  3:54PM
101|125|142|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||102|47|||9.4|18.8|18.8|1.63|3|3||May 27 2015  3:54PM
101|126|151|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||95|24|||4.8|9.6|9.6|1.63|3|3||May 27 2015  3:54PM
101|127|152|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||65|26|||5.2|10.4|10.4|1.63|3|3||May 27 2015  3:54PM
101|128|149|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||83|38|||7.6|15.2|15.2|1.63|3|3||May 27 2015  3:54PM
101|129|160|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||110|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|130|162|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|131|159|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||93|38|||7.6|15.2|15.2|1.63|3|3||May 27 2015  3:54PM
101|132|153|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||125|40|||8|16|16|1.63|3|3||May 27 2015  3:54PM
101|133|157|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||90|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|134|150|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||70|63|||12.6|25.2|25.2|1.63|3|3||May 27 2015  3:54PM
101|135|156|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||89|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|136|158|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||140|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|137|161|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||110|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|138|75|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||74|56|||11.2|22.4|22.4|1.63|3|3||May 27 2015  3:54PM
