101|16798|en|Y||||Sep 29 2006  4:28PM
101|16799|en|Y||||Sep 29 2006  4:28PM
101|16800|en|Y||||Sep 29 2006  4:28PM
101|16801|en|Y||||Sep 29 2006  4:28PM
101|16802|en|Y||||Sep 29 2006  4:28PM
101|16803|en|Y||||Sep 29 2006  4:28PM
101|16804|en|Y||||Sep 29 2006  4:28PM
101|16805|en|Y|Adjusted Amount|||Sep 29 2006  4:28PM
101|16806|en|Y|Amount|||Sep 29 2006  4:28PM
101|16807|en|Y|Receipt Status|||Sep 29 2006  4:28PM
101|16808|en|Y||||Sep 29 2006  4:28PM
101|16809|en|Y|Comment|||Sep 29 2006  4:28PM
101|16810|en|Y|Travel Allowance|||Sep 29 2006  4:28PM
101|16811|en|Y||||Sep 29 2006  4:29PM
101|16812|en|Y||||Sep 29 2006  4:32PM
101|16813|en|Y||||Sep 29 2006  4:32PM
101|16814|en|Y||||Sep 29 2006  4:32PM
101|16817|en|Y||||Sep 29 2006  4:32PM
101|16818|en|Y||||Sep 29 2006  4:32PM
101|16819|en|Y||||Sep 29 2006  4:32PM
101|16820|en|Y||||Sep 29 2006  4:32PM
101|16821|en|Y||||Sep 29 2006  4:32PM
101|16822|en|Y||||Sep 29 2006  4:32PM
101|16823|en|Y||||Sep 29 2006  4:32PM
101|16824|en|Y||||Sep 29 2006  4:32PM
101|16825|en|Y||||Sep 29 2006  4:32PM
101|16826|en|Y||||Sep 29 2006  4:32PM
101|16827|en|Y||||Sep 29 2006  4:32PM
101|16828|en|Y||||Sep 29 2006  4:32PM
101|16829|en|Y||||Sep 29 2006  4:32PM
101|16830|en|Y||||Sep 29 2006  4:32PM
101|16831|en|Y||||Sep 29 2006  4:32PM
101|16832|en|Y|Adjusted Amount|||Sep 29 2006  4:32PM
101|16833|en|Y|Amount|||Sep 29 2006  4:32PM
101|16834|en|Y|Receipt Status|||Sep 29 2006  4:32PM
101|16835|en|Y||||Sep 29 2006  4:32PM
101|16836|en|Y|Comment|||Sep 29 2006  4:32PM
101|16837|en|Y|Travel Allowance|||Sep 29 2006  4:32PM
101|16838|en|Y||||Sep 29 2006  4:35PM
101|16839|en|Y||||Sep 29 2006  4:35PM
101|16840|en|Y||||Sep 29 2006  4:35PM
101|16841|en|Y||||Sep 29 2006  4:35PM
101|16842|en|Y||||Sep 29 2006  4:35PM
101|16843|en|Y||||Sep 29 2006  4:35PM
101|16844|en|Y||||Sep 29 2006  4:35PM
101|16845|en|Y||||Sep 29 2006  4:35PM
101|16846|en|Y||||Sep 29 2006  4:35PM
101|16847|en|Y||||Sep 29 2006  4:35PM
101|16848|en|Y||||Sep 29 2006  4:35PM
101|16849|en|Y||||Sep 29 2006  4:35PM
101|16850|en|Y||||Sep 29 2006  4:35PM
101|16851|en|Y||||Sep 29 2006  4:35PM
101|16852|en|Y||||Sep 29 2006  4:35PM
101|16853|en|Y||||Sep 29 2006  4:35PM
101|16854|en|Y||||Sep 29 2006  4:35PM
101|16855|en|Y||||Sep 29 2006  4:35PM
101|16856|en|Y||||Sep 29 2006  4:35PM
101|16857|en|Y||||Sep 29 2006  4:35PM
101|16858|en|Y|Adjusted Amount|||Sep 29 2006  4:35PM
101|16859|en|Y|Amount|||Sep 29 2006  4:35PM
101|16860|en|Y|Receipt Status|||Sep 29 2006  4:35PM
101|16861|en|Y||||Sep 29 2006  4:35PM
101|16862|en|Y|Comment|||Sep 29 2006  4:35PM
101|16863|en|Y|Travel Allowance|||Sep 29 2006  4:35PM
101|16864|en|Y||||Sep 29 2006  4:36PM
101|16865|en|Y||||Sep 29 2006  4:36PM
101|16866|en|Y||||Sep 29 2006  4:36PM
101|16867|en|Y||||Sep 29 2006  4:36PM
101|16868|en|Y||||Sep 29 2006  4:36PM
101|16869|en|Y||||Sep 29 2006  4:36PM
101|16870|en|Y||||Sep 29 2006  4:36PM
101|16871|en|Y||||Sep 29 2006  4:36PM
101|16872|en|Y||||Sep 29 2006  4:36PM
101|16873|en|Y||||Sep 29 2006  4:36PM
101|16874|en|Y||||Sep 29 2006  4:36PM
101|16875|en|Y||||Sep 29 2006  4:36PM
101|16876|en|Y||||Sep 29 2006  4:36PM
101|16877|en|Y||||Sep 29 2006  4:36PM
101|16878|en|Y||||Sep 29 2006  4:36PM
101|16879|en|Y||||Sep 29 2006  4:36PM
101|16880|en|Y||||Sep 29 2006  4:36PM
101|16881|en|Y||||Sep 29 2006  4:36PM
101|16882|en|Y||||Sep 29 2006  4:36PM
101|16883|en|Y||||Sep 29 2006  4:36PM
101|16884|en|Y|Adjusted Amount|||Sep 29 2006  4:36PM
101|16885|en|Y|Amount|||Sep 29 2006  4:36PM
101|16886|en|Y|Receipt Status|||Sep 29 2006  4:36PM
101|16887|en|Y||||Sep 29 2006  4:36PM
101|16888|en|Y|Comment|||Sep 29 2006  4:36PM
101|16889|en|Y|Travel Allowance|||Sep 29 2006  4:36PM
101|16890|en|Y||||Sep 29 2006  4:37PM
101|16891|en|Y||||Sep 29 2006  4:37PM
101|16892|en|Y||||Sep 29 2006  4:37PM
101|16893|en|Y||||Sep 29 2006  4:37PM
101|16894|en|Y||||Sep 29 2006  4:37PM
101|16895|en|Y||||Sep 29 2006  4:37PM
101|16896|en|Y||||Sep 29 2006  4:37PM
101|16897|en|Y||||Sep 29 2006  4:37PM
101|16898|en|Y||||Sep 29 2006  4:37PM
101|16899|en|Y||||Sep 29 2006  4:37PM
101|16900|en|Y||||Sep 29 2006  4:37PM
101|16901|en|Y||||Sep 29 2006  4:37PM
101|16902|en|Y||||Sep 29 2006  4:37PM
101|16903|en|Y||||Sep 29 2006  4:37PM
101|16904|en|Y||||Sep 29 2006  4:37PM
101|16905|en|Y||||Sep 29 2006  4:37PM
101|16906|en|Y||||Sep 29 2006  4:37PM
101|16907|en|Y||||Sep 29 2006  4:37PM
101|16908|en|Y||||Sep 29 2006  4:37PM
101|16909|en|Y||||Sep 29 2006  4:37PM
101|16910|en|Y|Adjusted Amount|||Sep 29 2006  4:37PM
101|16911|en|Y|Amount|||Sep 29 2006  4:37PM
101|16912|en|Y|Receipt Status|||Sep 29 2006  4:37PM
101|16913|en|Y||||Sep 29 2006  4:37PM
101|16914|en|Y|Comment|||Sep 29 2006  4:37PM
101|16915|en|Y|Travel Allowance|||Sep 29 2006  4:37PM
101|16916|en|Y||||Sep 29 2006  4:39PM
101|16917|en|Y||||Sep 29 2006  4:39PM
101|16918|en|Y||||Sep 29 2006  4:39PM
101|16919|en|Y||||Sep 29 2006  4:39PM
101|16920|en|Y||||Sep 29 2006  4:39PM
101|16921|en|Y||||Sep 29 2006  4:39PM
101|16922|en|Y||||Sep 29 2006  4:39PM
101|16923|en|Y||||Sep 29 2006  4:39PM
101|16924|en|Y||||Sep 29 2006  4:39PM
101|16925|en|Y||||Sep 29 2006  4:39PM
101|16926|en|Y||||Sep 29 2006  4:39PM
101|16927|en|Y||||Sep 29 2006  4:39PM
101|16928|en|Y||||Sep 29 2006  4:39PM
101|16929|en|Y||||Sep 29 2006  4:39PM
101|16930|en|Y||||Sep 29 2006  4:39PM
101|16931|en|Y||||Sep 29 2006  4:39PM
101|16932|en|Y||||Sep 29 2006  4:39PM
101|16933|en|Y||||Sep 29 2006  4:39PM
101|16934|en|Y||||Sep 29 2006  4:39PM
101|16935|en|Y||||Sep 29 2006  4:39PM
101|16936|en|Y|Adjusted Amount|||Sep 29 2006  4:39PM
101|16937|en|Y|Amount|||Sep 29 2006  4:39PM
101|16938|en|Y|Receipt Status|||Sep 29 2006  4:39PM
101|16939|en|Y||||Sep 29 2006  4:39PM
101|16940|en|Y|Comment|||Sep 29 2006  4:39PM
101|16941|en|Y|Travel Allowance|||Sep 29 2006  4:39PM
101|16942|en|Y||||Sep 29 2006  4:44PM
101|16943|en|Y||||Sep 29 2006  4:45PM
101|16944|en|Y||||Sep 29 2006  4:45PM
101|16945|en|Y||||Sep 29 2006  4:45PM
101|16946|en|Y||||Sep 29 2006  4:45PM
101|16947|en|Y||||Sep 29 2006  4:45PM
101|16948|en|Y||||Sep 29 2006  4:45PM
101|16949|en|Y||||Sep 29 2006  4:45PM
101|16950|en|Y||||Sep 29 2006  4:45PM
101|16951|en|Y||||Sep 29 2006  4:45PM
101|16952|en|Y||||Sep 29 2006  4:45PM
101|16953|en|Y||||Sep 29 2006  4:45PM
101|16954|en|Y||||Sep 29 2006  4:45PM
101|16955|en|Y||||Sep 29 2006  4:45PM
101|16956|en|Y||||Sep 29 2006  4:45PM
101|16957|en|Y||||Sep 29 2006  4:45PM
101|16958|en|Y||||Sep 29 2006  4:45PM
101|16959|en|Y||||Sep 29 2006  4:45PM
