101|437|5084||1||Oct 19 2015 11:19AM
101|438|5084||1||Oct 19 2015 11:40AM
101|439|5084||1||Oct 19 2015 11:57AM
101|440|5084||1||Oct 19 2015 12:15PM
101|441|5088||1||Oct 19 2015 12:46PM
101|446|5088||1||Oct 19 2015  1:27PM
101|447|5088||1||Oct 19 2015  1:36PM
101|453|5084||1||Oct 19 2015  1:56PM
101|454|5088||1||Oct 19 2015  2:00PM
101|461|5087||1||Oct 20 2015 12:01PM
101|462|5110||1||Oct 20 2015  1:27PM
101|463|5110||1||Oct 20 2015  1:49PM
101|464|5110||1||Oct 20 2015  2:12PM
101|465|248894|N|3||Oct 21 2015  9:20AM
101|466|5033||1||Oct 22 2015  8:37AM
101|467|5033||1||Oct 22 2015  8:56AM
101|468|5033||1||Oct 22 2015  9:08AM
101|473|5084||1||Oct 22 2015 12:47PM
101|485|254204||1||Oct 22 2015  1:11PM
101|486|254204||1||Oct 22 2015  1:40PM
101|493|5087||1||Oct 23 2015  8:42AM
101|494|249147||1||Oct 25 2015 11:28PM
101|495|249303||1||Oct 26 2015  7:59AM
101|496|249303||1||Oct 26 2015  9:02AM
101|503|254172||1||Oct 26 2015 10:08AM
101|508|5110||1||Oct 26 2015  2:32PM
101|509|253492||1||Oct 26 2015  2:44PM
101|514|5044||1||Oct 27 2015  1:37PM
101|515|5044||1||Oct 27 2015  1:44PM
101|516|5044||1||Oct 27 2015  2:03PM
101|517|5071||1||Oct 28 2015  9:04AM
101|518|15421||1||Oct 28 2015  1:59PM
101|519|254205||1||Oct 29 2015  7:46AM
101|521|5083||1||Oct 29 2015  1:41PM
101|522|254172||1||Oct 29 2015  1:51PM
101|523|5088||1||Oct 30 2015  2:49PM
101|524|5083||1||Oct 30 2015  3:01PM
101|525|253995||1||Nov  2 2015  9:54AM
101|526|5016||1||Nov  2 2015 12:25PM
101|527|249024||1||Nov  2 2015  1:02PM
101|528|5016||1||Nov  2 2015  1:04PM
101|529|249024||1||Nov  2 2015  1:25PM
101|530|250266||1||Nov  2 2015  2:16PM
101|531|5083||1||Nov  2 2015  5:12PM
