101|3246|AIRFR|||Jun 21 2005  3:50PM
101|3247|AIRFR|||Jun 21 2005  3:50PM
101|3248|AIRFR|||Jun 21 2005  3:50PM
101|3251|AIRFR|||Jun 21 2005  3:50PM
101|3252|AIRFR|||Jun 21 2005  3:50PM
101|3253|AIRFR|12||Jun 21 2005  3:50PM
101|3254|AIRFR|||Jun 21 2005  3:50PM
101|3256|AIRFR|9||Jun 21 2005  3:50PM
101|3259|AIRFR|||Jun 21 2005  3:50PM
101|3260|AIRFR|||Jun 21 2005  3:50PM
101|3261|AIRFR|||Jun 21 2005  3:50PM
101|3262|AIRFR|24||Jun 21 2005  3:50PM
101|3263|AIRFR|||Jun 21 2005  3:50PM
101|3266|AIRFR|||Jun 21 2005  3:50PM
101|3267|AIRFR|||Jun 21 2005  3:50PM
101|3268|AIRFR|||Jun 21 2005  3:50PM
101|3275|AIRFR|||Jun 21 2005  3:50PM
101|3276|AIRFR|||Jun 21 2005  3:50PM
101|3277|AIRFR|||Jun 21 2005  3:50PM
101|3279|AIRFR|||Jun 21 2005  3:50PM
101|3280|AIRFR|||Jun 21 2005  3:50PM
101|3281|AIRFR|||Jun 21 2005  3:50PM
101|3282|AIRFR|||Jun 21 2005  3:50PM
101|3284|AIRFR|||Jun 21 2005  3:50PM
101|3285|AIRFR|||Jun 21 2005  3:50PM
101|3286|AIRFR|||Jun 21 2005  3:50PM
101|3287|AIRFR|||Jun 21 2005  3:50PM
101|3291|AIRFR|||Jun 21 2005  3:50PM
101|3292|AIRFR|||Jun 21 2005  3:50PM
101|3293|AIRFR|||Jun 21 2005  3:50PM
101|3294|AIRFR|||Jun 21 2005  3:50PM
101|3295|AIRFR|||Jun 21 2005  3:50PM
101|3296|UNDEF|||Jan 26 2011 12:26AM
101|3297|AIRFR|||Jun 21 2005  3:50PM
101|3298|AIRFR|||Jun 21 2005  3:50PM
101|3299|AIRFR|||Jun 21 2005  3:50PM
101|3351|CARRT|||Jun 21 2005  3:50PM
101|3352|CARRT|||Jun 21 2005  3:50PM
101|3353|CARRT|||Jun 21 2005  3:50PM
101|3354|CARRT|||Jun 21 2005  3:50PM
101|3355|UNDEF|||Jan 25 2013 12:11AM
101|3357|CARRT|43||Jun 21 2005  3:50PM
101|3359|CARRT|||Jun 21 2005  3:50PM
101|3360|CARRT|||Jun 21 2005  3:50PM
101|3361|CARRT|||Jun 21 2005  3:50PM
101|3362|CARRT|||Jun 21 2005  3:50PM
101|3364|CARRT|36||Jun 21 2005  3:50PM
101|3366|CARRT|39||Jun 21 2005  3:50PM
101|3368|CARRT|||Jun 21 2005  3:50PM
101|3370|CARRT|46||Jun 21 2005  3:50PM
101|3374|CARRT|||Jun 21 2005  3:50PM
101|3376|CARRT|||Jun 21 2005  3:50PM
101|3380|CARRT|||Jun 21 2005  3:50PM
101|3381|CARRT|||Jun 21 2005  3:50PM
101|3385|CARRT|||Jun 21 2005  3:50PM
101|3386|CARRT|||Jun 21 2005  3:50PM
101|3387|CARRT|37||Jun 21 2005  3:50PM
101|3388|CARRT|||Jun 21 2005  3:50PM
