101|2|EXP|CT_EXCEPTION|Y|N|1001||Y|Y||Jun 21 2005  3:51PM
101|2|EXP|CT_EXCEPTION|Y|N|1002||Y|Y||Jun 21 2005  3:51PM
101|2|EXP|CT_EXCEPTION|Y|N|1003||Y|Y||Jun 21 2005  3:51PM
101|2|EXP|CT_EXCEPTION|Y|N|2012||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2013||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2014||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2015||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2016||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2017||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2018||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2019||Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXCEPTION|Y|N|2020||Y|Y||Sep 13 2006 10:39PM
101|2|EXP|CT_EXCEPTION|Y|N|2022||N|Y||Jun  7 2010  7:40PM
101|2|EXP|CT_EXCEPTION|Y|N|2023||N|Y||Apr 21 2008  5:14PM
101|2|EXP|CT_EXCEPTION|Y|N|2024||N|Y||Sep 12 2006  6:50PM
101|2|EXP|CT_EXCEPTION|Y|N|2025||N|Y||Sep 27 2006 10:05PM
101|2|EXP|CT_EXCEPTION|Y|N|2026||N|Y||Oct 22 2009  8:38PM
101|2|EXP|CT_EXCEPTION|Y|N|2027||N|Y||Sep 13 2006  3:57AM
101|2|EXP|CT_EXCEPTION|Y|N|2028||N|Y||Sep 13 2006  4:02AM
101|2|EXP|CT_EXCEPTION|Y|N|2029||N|Y||May  8 2009  5:51PM
101|2|EXP|CT_EXCEPTION|Y|N|2030||N|Y||Nov 21 2006  2:03AM
101|2|EXP|CT_EXCEPTION|Y|N|2031||N|Y||Jun 23 2007  8:04AM
101|2|EXP|CT_EXCEPTION|Y|N|2032||N|Y||Sep 13 2006 10:46PM
101|2|EXP|CT_EXCEPTION|Y|N|2033||N|Y||Sep 27 2006  6:21PM
101|2|EXP|CT_EXCEPTION|Y|N|2034||N|Y||Sep 13 2006 10:50PM
101|2|EXP|CT_EXCEPTION|Y|N|2035||N|Y||Sep 13 2006 10:53PM
101|2|EXP|CT_EXCEPTION|Y|N|2036||N|Y||Jun 30 2009  1:45PM
101|2|EXP|CT_EXCEPTION|Y|N|2042||N|Y||Sep 27 2006  6:16PM
101|2|EXP|CT_EXCEPTION|Y|N|2043||N|Y||Sep 27 2006  6:18PM
101|2|EXP|CT_EXCEPTION|Y|N|2044||N|Y||Sep 27 2006  6:19PM
101|2|EXP|CT_EXCEPTION|Y|N|2049||N|Y||Sep 19 2007  6:59PM
101|2|EXP|CT_EXCEPTION|Y|N|2051||N|Y||Sep 27 2006  9:09PM
101|2|EXP|CT_EXCEPTION|Y|N|2053||N|Y||Sep 27 2006  9:19PM
101|2|EXP|CT_EXCEPTION|Y|N|2054||N|Y||Sep 27 2006  9:42PM
101|2|EXP|CT_EXCEPTION|Y|N|2055||N|Y||Sep 27 2006  9:45PM
101|2|EXP|CT_EXCEPTION|Y|N|2056||N|Y||Aug 23 2007  6:18PM
101|2|EXP|CT_EXCEPTION|Y|N|2063||N|Y||Sep 27 2006 10:24PM
101|2|EXP|CT_EXCEPTION|Y|N|2064||N|Y||Sep 27 2006 10:25PM
101|2|EXP|CT_EXCEPTION|Y|N|2072||N|Y||Dec 30 2006 12:20AM
101|2|EXP|CT_EXCEPTION|Y|N|2082||Y|Y||Feb  3 2007  1:39AM
101|2|EXP|CT_EXCEPTION|Y|N|2108||N|Y||Apr 10 2007  9:21PM
101|2|EXP|CT_EXCEPTION|Y|N|2118||Y|Y||May 12 2007  2:03AM
101|2|EXP|CT_EXCEPTION|Y|N|2119||N|Y||Jul  2 2007  3:49AM
101|2|EXP|CT_EXCEPTION|Y|N|2120||N|Y||May 29 2007  3:22AM
101|2|EXP|CT_EXCEPTION|Y|N|2121||N|Y||Jul  2 2007  3:51AM
101|2|EXP|CT_EXCEPTION|Y|N|2122||N|Y||May 29 2007  3:26AM
101|2|EXP|CT_EXCEPTION|Y|N|2123||N|Y||Apr 21 2008  5:14PM
101|2|EXP|CT_EXCEPTION|Y|N|2130||N|Y||Jun 23 2007  8:14AM
101|2|EXP|CT_EXCEPTION|Y|N|2140||N|Y||Jul  2 2007  3:45AM
101|2|EXP|CT_EXCEPTION|Y|N|2150||Y|Y||Jul 28 2007  8:09AM
101|2|EXP|CT_EXCEPTION|Y|N|2151||Y|Y||Jul 28 2007  8:09AM
