101|107|17676|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|0|Y||May  3 2012 12:15PM
101|108|17677|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|347.2|Y||Sep  1 2011  1:46PM
101|109|17678|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|0|Y||May  3 2012 12:15PM
101|110|17679|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|373.67|Y||Sep  1 2011  1:46PM
101|111|17680|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|0|Y||May  3 2012 12:14PM
101|112|17675|Sep  1 2011 12:00AM|Dec 31 9999 12:00AM|324.67|Y||Oct  4 2011  1:32PM
101|113|17675|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|319.17|Y||Oct  4 2011  1:32PM
101|114|17675|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|323|Y||Oct  4 2011  1:32PM
101|115|17675|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|307.67|Y||Oct  4 2011  1:32PM
101|116|17675|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|304.17|Y||Oct  4 2011  1:32PM
101|117|17675|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|294.33|Y||Oct  4 2011  1:32PM
101|118|17675|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|286|Y||Oct  4 2011  1:32PM
101|119|17675|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|283.17|Y||Oct  4 2011  1:32PM
101|120|17675|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|283.33|Y||Oct  4 2011  1:32PM
101|121|17675|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|286.17|Y||Oct  4 2011  1:32PM
101|122|17675|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|287|Y||Oct  4 2011  1:32PM
101|123|17675|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|285.5|Y||Oct  4 2011  1:32PM
101|124|17675|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|289|Y||Oct  4 2011  1:32PM
101|125|17677|Sep  1 2011 12:00AM|Dec 31 9999 12:00AM|352.2|Y||Oct  4 2011  1:32PM
101|126|17677|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|347.2|Y||Oct  4 2011  1:32PM
101|127|17677|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|354.6|Y||Oct  4 2011  1:32PM
101|128|17677|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|329.4|Y||Oct  4 2011  1:32PM
101|129|17677|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|324.4|Y||Oct  4 2011  1:32PM
101|130|17677|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|313|Y||Oct  4 2011  1:32PM
101|131|17677|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|303.6|Y||Oct  4 2011  1:32PM
101|132|17677|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|300|Y||Oct  4 2011  1:32PM
101|133|17677|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|299.8|Y||Oct  4 2011  1:32PM
101|134|17677|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|302.8|Y||Oct  4 2011  1:32PM
101|135|17677|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|303.6|Y||Oct  4 2011  1:32PM
101|136|17677|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|301.6|Y||Oct  4 2011  1:32PM
101|137|17677|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|304.6|Y||Oct  4 2011  1:32PM
101|138|17679|Sep  1 2011 12:00AM|Dec 31 9999 12:00AM|360.67|Y||Oct  4 2011  1:33PM
101|139|17679|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|373.67|Y||Oct  4 2011  1:33PM
101|140|17679|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|356|Y||Oct  4 2011  1:33PM
101|141|17679|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|356.33|Y||Oct  4 2011  1:33PM
101|142|17679|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|356|Y||Oct  4 2011  1:33PM
101|143|17679|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|322.33|Y||Oct  4 2011  1:33PM
101|144|17679|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|310.33|Y||Oct  4 2011  1:33PM
101|145|17679|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|312.67|Y||Oct  4 2011  1:33PM
101|146|17679|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|300.33|Y||Oct  4 2011  1:33PM
101|147|17679|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|314|Y||Oct  4 2011  1:33PM
101|148|17679|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|325.67|Y||Oct  4 2011  1:33PM
101|149|17679|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|317.67|Y||Oct  4 2011  1:33PM
101|150|17679|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|318|Y||Oct  4 2011  1:33PM
101|151|17675|Oct  4 2011 12:00AM|Dec 31 9999 12:00AM|324.17|Y||Nov  1 2011  8:21PM
101|152|17675|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|324.67|Y||Nov  1 2011  8:21PM
101|153|17675|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|319.17|Y||Nov  1 2011  8:21PM
101|154|17675|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|323|Y||Nov  1 2011  8:21PM
101|155|17675|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|307.67|Y||Nov  1 2011  8:21PM
101|156|17675|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|304.17|Y||Nov  1 2011  8:21PM
101|157|17675|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|294.33|Y||Nov  1 2011  8:21PM
101|158|17675|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|286|Y||Nov  1 2011  8:21PM
101|159|17675|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|283.17|Y||Nov  1 2011  8:21PM
101|160|17675|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|283.33|Y||Nov  1 2011  8:21PM
101|161|17675|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|286.17|Y||Nov  1 2011  8:21PM
101|162|17675|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|287|Y||Nov  1 2011  8:21PM
101|163|17675|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|285.5|Y||Nov  1 2011  8:21PM
101|164|17675|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|289|Y||Nov  1 2011  8:21PM
101|165|17677|Oct  4 2011 12:00AM|Dec 31 9999 12:00AM|349.4|Y||Nov  1 2011  8:21PM
101|166|17677|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|352.2|Y||Nov  1 2011  8:21PM
101|167|17677|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|347.2|Y||Nov  1 2011  8:21PM
101|168|17677|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|354.6|Y||Nov  1 2011  8:21PM
101|169|17677|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|329.4|Y||Nov  1 2011  8:21PM
101|170|17677|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|324.4|Y||Nov  1 2011  8:21PM
101|171|17677|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|313|Y||Nov  1 2011  8:21PM
101|172|17677|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|303.6|Y||Nov  1 2011  8:21PM
101|173|17677|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|300|Y||Nov  1 2011  8:21PM
101|174|17677|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|299.8|Y||Nov  1 2011  8:21PM
101|175|17677|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|302.8|Y||Nov  1 2011  8:21PM
101|176|17677|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|303.6|Y||Nov  1 2011  8:21PM
101|177|17677|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|301.6|Y||Nov  1 2011  8:21PM
101|178|17677|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|304.6|Y||Nov  1 2011  8:21PM
101|179|17679|Oct  4 2011 12:00AM|Dec 31 9999 12:00AM|360.33|Y||Nov  1 2011  8:21PM
101|180|17679|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|360.67|Y||Nov  1 2011  8:21PM
101|181|17679|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|373.67|Y||Nov  1 2011  8:21PM
101|182|17679|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|356|Y||Nov  1 2011  8:21PM
101|183|17679|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|356.33|Y||Nov  1 2011  8:21PM
101|184|17679|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|356|Y||Nov  1 2011  8:21PM
101|185|17679|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|322.33|Y||Nov  1 2011  8:21PM
101|186|17679|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|310.33|Y||Nov  1 2011  8:21PM
101|187|17679|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|312.67|Y||Nov  1 2011  8:21PM
101|188|17679|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|300.33|Y||Nov  1 2011  8:21PM
101|189|17679|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|314|Y||Nov  1 2011  8:21PM
101|190|17679|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|325.67|Y||Nov  1 2011  8:21PM
101|191|17679|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|317.67|Y||Nov  1 2011  8:21PM
101|192|17679|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|318|Y||Nov  1 2011  8:21PM
101|193|17675|Nov  1 2011 12:00AM|Dec 31 9999 12:00AM|329.5|Y||Dec  1 2011  1:25PM
101|194|17675|Oct  4 2011 12:00AM|Oct 31 2011 12:00AM|324.17|Y||Dec  1 2011  1:25PM
101|195|17675|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|324.67|Y||Dec  1 2011  1:25PM
101|196|17675|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|319.17|Y||Dec  1 2011  1:25PM
101|197|17675|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|323|Y||Dec  1 2011  1:25PM
101|198|17675|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|307.67|Y||Dec  1 2011  1:25PM
101|199|17675|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|304.17|Y||Dec  1 2011  1:25PM
101|200|17675|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|294.33|Y||Dec  1 2011  1:25PM
101|201|17675|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|286|Y||Dec  1 2011  1:25PM
101|202|17675|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|283.17|Y||Dec  1 2011  1:25PM
101|203|17675|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|283.33|Y||Dec  1 2011  1:25PM
101|204|17675|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|286.17|Y||Dec  1 2011  1:25PM
101|205|17675|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|287|Y||Dec  1 2011  1:25PM
101|206|17675|Jul  1 2010 12:00AM|Aug  4 2010 12:00AM|285.5|Y||Dec  1 2011  1:25PM
101|207|17675|Jan  1 2008 12:00AM|Jun 30 2010 12:00AM|289|Y||Dec  1 2011  1:25PM
101|208|17677|Nov  1 2011 12:00AM|Dec 31 9999 12:00AM|354.2|Y||Dec  1 2011  1:26PM
101|209|17677|Oct  4 2011 12:00AM|Oct 31 2011 12:00AM|349.4|Y||Dec  1 2011  1:26PM
101|210|17677|Sep  1 2011 12:00AM|Oct  3 2011 12:00AM|352.2|Y||Dec  1 2011  1:26PM
101|211|17677|Jul 14 2011 12:00AM|Aug 31 2011 12:00AM|347.2|Y||Dec  1 2011  1:26PM
101|212|17677|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|354.6|Y||Dec  1 2011  1:26PM
101|213|17677|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|329.4|Y||Dec  1 2011  1:26PM
101|214|17677|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|324.4|Y||Dec  1 2011  1:26PM
101|215|17677|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|313|Y||Dec  1 2011  1:26PM
101|216|17677|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|303.6|Y||Dec  1 2011  1:26PM
101|217|17677|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|300|Y||Dec  1 2011  1:26PM
101|218|17677|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|299.8|Y||Dec  1 2011  1:26PM
101|219|17677|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|302.8|Y||Dec  1 2011  1:26PM
