101|1556|RPTINFO|35279|N|N||Jan  4 2011  2:30AM
101|1557|RPTINFO|35266|N|N||Jan  8 2011  5:45PM
101|1558|RPTINFO|15246|N|N||Jan 18 2011  3:43PM
101|1559|ENTRYINFO|15246|N|N||Jan 18 2011  3:47PM
101|1560|ATNLISTDTL||N|Y||Dec 17 2011  9:56PM
101|1561|RPTINFO|35280|N|N||Jan 26 2011 11:20PM
101|1562|RPTINFO||N|Y||Feb 26 2011  2:05AM
101|1563|RPTINFO||N|Y||Feb 26 2011  2:05AM
101|1564|RPTINFO|35273|N|N||Mar  1 2011 11:55PM
101|1565|RPTINFO|15247|N|N||Mar 11 2011  3:34AM
101|1566|ENTRYINFO|15270|N|N||Mar 11 2011  6:32PM
101|1567|RPTINFO|11251|N|N||Mar 14 2011  2:22AM
101|1568|REQ_SEG_DININ||N|Y||Mar 19 2011  1:05AM
101|1569|REQ_SEG_EVENT||N|Y||Mar 19 2011  1:05AM
101|1570|PO_HEADER||N|Y||Mar 19 2011  1:05AM
101|1571|PO_LINE_ITEM||N|Y||Mar 19 2011  1:05AM
101|1572|RPTINFO|15257|N|N||Apr  4 2011  3:34PM
101|1573|ENTRYINFO|15257|N|N||Apr  4 2011  3:48PM
101|1574|RPTINFO|35291|N|N||Apr  8 2011  2:35AM
101|1575|RPTINFO|35306|N|N||Apr 12 2011  2:35PM
101|1576|REQ_ENTRYINFO||N|Y||Apr 16 2011  1:19AM
101|1577|RPTINFO|15267|N|N||Apr 19 2011  3:26PM
101|1578|ENTRYINFO|2025|N|N||Apr 30 2011  8:40PM
101|1579|RPTINFO|35278|N|N||May 11 2011  5:03PM
101|1580|ENTRYINFO|15235|N|N||May 27 2011 11:43PM
101|1581|RPTINFO|35288|N|N||May 31 2011  3:05PM
101|1582|RPTINFO|2033|N|N||Jun 10 2011  4:48AM
101|1583|RPTINFO|35301|N|N||Jun 16 2011  3:43PM
101|1584|PO_ALLOCATION||N|Y||Jun 18 2011  1:30AM
101|1585|ENTRYINFO|15247|N|N||Jun 29 2011  2:54PM
101|1586|RPTINFO|2022|N|N||Jul  5 2011  3:25AM
101|1587|RPTINFO|35295|N|N||Jul  6 2011  2:31AM
101|1588|RPTINFO|9693|N|N||Jul 12 2011  6:14PM
101|1589|ENTRYINFO|15239|N|N||Jul 15 2011  2:19PM
101|1590|RPTINFO|249418|N|N||Jul 27 2011 11:28PM
101|1591|RPTINFO|35293|N|N||Sep 15 2011  3:59PM
101|1592|ENTRYINFO|35293|N|N||Sep 15 2011  4:03PM
101|1593|ENTRYINFO|2039|N|N||Sep 27 2011  1:48AM
101|1594|RPTINFO|35296|N|N||Sep 27 2011  3:04AM
