101|152|en|Y|Uruguay, Peso Uruguayo||Jun 21 2005  3:47PM
101|153|en|Y|Uzbekistan, Sum||Jun 21 2005  3:47PM
101|154|en|Y|Venezuela, Bolivar (Old)||Oct 20 2012  2:06AM
101|155|en|Y|Viet Nam, Dong||Jun 21 2005  3:47PM
101|156|en|Y|Vanuatu, Vatu||Jun 21 2005  3:47PM
101|157|en|Y|Samoa, Tala||Jun 21 2005  3:47PM
101|158|en|Y|CFA Franc BEAC||Jun 21 2005  3:47PM
101|159|en|Y|East Caribbean Dollar||Jun 21 2005  3:47PM
101|160|en|Y|CFA Franc BCEAO||Jun 21 2005  3:47PM
101|161|en|Y|CFP Franc||Jun 21 2005  3:47PM
101|162|en|Y|Yemen, Rial||Jun 21 2005  3:47PM
101|163|en|Y|Yugoslavia, Dinar||Jun 21 2005  3:47PM
101|164|en|Y|South Africa, Rand||Jun 21 2005  3:47PM
101|165|en|Y|Zambia, Kwacha (old)||Dec 15 2012  3:55AM
101|166|en|Y|Zimbabwe, Old Dollar||Mar 21 2009  5:21AM
101|167|en|Y|Afghanistan, Afghani - Withdrawn||Jun 21 2005  3:47PM
101|168|en|Y|Russia, Ruble (RUB)||Jun 21 2005  3:47PM
101|169|en|Y|Madagascar, Ariary (MGA)||Jun 21 2005  3:47PM
101|170|en|Y|Suriname, Dollar||Jun 21 2005  3:47PM
101|171|en|Y|Turkey, Lira||Feb 14 2009  7:46AM
101|172|en|Y|Romania, Leu||Jun 21 2005  3:47PM
101|173|en|Y|Serbia, Old Dinar||Dec  8 2006  3:11AM
101|1174|en|Y|Azerbaijan, Manat||Feb  9 2006  5:20PM
101|1175|en|Y|Mozambique, Metical||Jul 29 2006  5:07AM
101|1176|en|Y|Serbia, Dinar||Dec  8 2006  3:11AM
101|1177|en|Y|Sudan, Pound||Mar 17 2007  1:49AM
101|1178|en|Y|Iceland, Krona||May 12 2007  2:03AM
101|1179|en|Y|Ghana, Cedi||Jul 28 2007  8:09AM
101|1180|en|Y|Venezuela, Bol°var||Oct 15 2016  1:31AM
101|1181|en|Y|Zimbabwe, 2008 Dollar||Mar 21 2009  5:21AM
101|1182|en|Y|China, Renminbi||Oct 18 2008  5:19AM
101|1183|en|Y|Turkmenistan, New Manat||Jan 17 2009  7:36AM
101|1184|en|Y|Zimbabwe, Dollar||Mar 21 2009  5:21AM
101|1185|en|Y|Cuba, Peso Convertible||Apr 18 2009  5:00AM
101|1186|en|Y|Azerbaijanian Manat||Jun 20 2009  5:24AM
101|1187|en|Y|Ecuador, Sucre||Jun 20 2009  5:24AM
101|1188|en|Y|South Sudan, Pound||Sep 24 2011  3:04AM
101|1189|en|Y|Zambia, Kwacha||Dec 15 2012  3:55AM
101|1190|en|Y|Belarus, Ruble||Jul  9 2016  1:29AM
