101|3017|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3018|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3018|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3018|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3018|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3019|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3019|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3019|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3019|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3020|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3020|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3020|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3020|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3021|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3021|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3021|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3021|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3022|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3022|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3022|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3040|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3041|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3041|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3041|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3041|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3042|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3042|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3042|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3042|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3043|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3043|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3043|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3043|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3044|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3044|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3044|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3044|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3045|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3045|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3045|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3045|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3046|REQ_MANAGER|HD||Jul 14 2012  2:02AM
101|3046|REQ_PROCESSOR1|HD||Jul 14 2012  2:02AM
101|3046|REQ_PROCESSOR2|HD||Jul 14 2012  2:02AM
101|3046|REQ_TRAVELER|HD||Jul 14 2012  2:02AM
101|3047|ACCT_CLERK|RW||Jul 14 2012  2:02AM
101|3047|ACCT_MANAGER|RW||Jul 14 2012  2:02AM
101|3047|MANAGER|RW||Jul 14 2012  2:02AM
101|3047|TRAVELER|RW||Jul 14 2012  2:02AM
101|3048|ACCT_CLERK|HD||Jul 14 2012  2:02AM
101|3048|ACCT_MANAGER|HD||Jul 14 2012  2:02AM
101|3048|CR_PROCESSOR|RO||Jul 14 2012  2:02AM
101|3048|MANAGER|HD||Jul 14 2012  2:02AM
101|3048|STMT_ACCT_CLERK|HD||Jul 14 2012  2:02AM
101|3048|STMT_ACCT_MGR|HD||Jul 14 2012  2:02AM
101|3048|STMT_MANAGER|HD||Jul 14 2012  2:02AM
101|3048|STMT_USER|HD||Jul 14 2012  2:02AM
101|3048|TRAVELER|HD||Jul 14 2012  2:02AM
101|3049|TRAVELER|RW||Sep 15 2012  2:07AM
101|3050|TRAVELER|RW||Sep 15 2012  2:07AM
101|3051|TRAVELER|RW||Sep 15 2012  2:07AM
101|3052|TRAVELER|RW||Sep 15 2012  2:07AM
101|3053|TRAVELER|RW||Sep 15 2012  2:07AM
101|3054|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3054|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3054|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3054|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3055|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3055|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3055|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3055|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3056|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3056|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3056|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3056|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3057|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3057|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3057|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3057|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
