101|1007|OTHER|1171|1171|||Sep 10 2013  1:50PM
101|1007|OVRNT|1171|1171|||Sep 10 2013  1:50PM
101|1007|POSTG|3|3|||Sep 10 2013  1:50PM
101|1007|PROMO|1171|1171|||Sep 10 2013  1:50PM
101|1007|PVMLS|1171|1171|||Sep 10 2013  1:50PM
101|1007|SUBSC|1133|1133|||Sep 10 2013  1:50PM
101|1007|SUBWY|3|3|||Sep 10 2013  1:50PM
101|1007|TAXIX|1171|1171|||Sep 10 2013  1:50PM
101|1007|TOLLS|1171|1171|||Sep 10 2013  1:50PM
101|1007|TRANS|1171|1171|||Sep 10 2013  1:50PM
101|1007|TRDSH|1040|1040|||Sep 10 2013  1:50PM
101|1007|TXMLS|1171|1171|||Sep 10 2013  1:50PM
101|1007|UNDEF|1171|1171|||Sep 10 2013  1:50PM
101|1008|01023|1161|1161|||Oct  3 2013  3:45PM
101|1008|01041|1161|1161|||Oct  3 2013  3:45PM
101|1008|01042|1161|1161|||Oct  3 2013  3:45PM
101|1008|01043|1161|1161|||Oct  3 2013  3:45PM
101|1008|01044|1161|1161|||Oct  3 2013  3:45PM
101|1008|01045|1161|1161|||Oct  3 2013  3:45PM
101|1008|01054|1040|1040|||Oct  3 2013  3:45PM
101|1008|01071|1161|1161|||Oct  3 2013  3:45PM
101|1008|01082|1161|1161|||Oct  3 2013  3:45PM
101|1008|01083|1040|1040|||Oct  3 2013  3:45PM
101|1008|01084|1161|1161|||Oct  3 2013  3:45PM
101|1008|01089|3|3|||Aug  4 2015  4:04PM
101|1008|AIRFR|1019|1019|3||Oct  3 2013  3:45PM
101|1008|BUSPR|1040|1040|||Oct  3 2013  3:45PM
101|1008|CELPH|1133|1133|||Oct  3 2013  3:45PM
101|1008|DUESX|1133|1133|||Oct  3 2013  3:45PM
101|1008|FXINC|1171|1171|||Apr 13 2017 10:57PM
101|1008|FXLDG|1171|1171|||Oct  3 2013  3:45PM
101|1008|FXMLG|1171|1171|||Oct  3 2013  3:45PM
101|1008|FXMLS|1171|1171|||Oct  3 2013  3:45PM
101|1008|GIFTS|1141|1141|||Oct  3 2013  3:45PM
101|1008|LODNG|1135|1135|||Oct  3 2013  3:45PM
101|1008|LODTX|1171|1171|||Oct  3 2013  3:45PM
101|1008|MTNGS|1040|1040|||Oct  3 2013  3:45PM
101|1008|MTRLS|1132|1132|||Oct  3 2013  3:45PM
101|1008|OFCSP|1133|1133|||Oct  3 2013  3:45PM
101|1008|ONLIN|1133|1133|||Oct  3 2013  3:45PM
101|1008|OTHER|1171|1171|||Oct  3 2013  3:45PM
101|1008|OVRNT|1171|1171|||Oct  3 2013  3:45PM
101|1008|POSTG|3|3|||Oct  3 2013  3:45PM
101|1008|PVMLS|1171|1171|||Oct  3 2013  3:45PM
101|1008|SUBSC|1133|1133|||Oct  3 2013  3:45PM
101|1008|SUBWY|3|3|||Oct  3 2013  3:45PM
101|1008|TRDSH|1040|1040|||Oct  3 2013  3:45PM
101|1008|TXMLS|1171|1171|||Oct  3 2013  3:45PM
101|1008|UNDEF|1171|1171|||Oct  3 2013  3:45PM
101|1009|01023|1666|1666|||Nov 20 2014  8:55PM
101|1009|01041|1666|1666|||Nov 20 2014  8:55PM
101|1009|01042|1666|1666|||Nov 20 2014  8:55PM
101|1009|01043|1666|1666|||Nov 20 2014  8:55PM
101|1009|01044|1666|1666|||Nov 20 2014  8:55PM
101|1009|01045|1666|1666|||Nov 20 2014  8:55PM
101|1009|01051|1040|1040|||Nov 20 2014  6:22PM
101|1009|01052|1664|1664|||Nov 20 2014  8:50PM
101|1009|01053|1040|1040|||Nov 20 2014  6:22PM
101|1009|01054|1040|1040|||Nov 20 2014  6:22PM
101|1009|01061|1664|1664|||Nov 20 2014  8:50PM
101|1009|01071|1666|1666|||Nov 20 2014  8:55PM
101|1009|01072|1666|1666|||Nov 20 2014  8:55PM
101|1009|01081|1666|1666|||Nov 20 2014  8:55PM
101|1009|01082|1666|1666|||Nov 20 2014  8:55PM
101|1009|01083|1040|1040|||Nov 20 2014  6:22PM
101|1009|01084|1666|1666|||Nov 20 2014  8:55PM
101|1009|01085|1661|1661|||Nov 20 2014  8:40PM
