101|1441371|2019|2030|21|1|SYST|203361|6.54|6.54|6.54|6.54|6.54|6.54|6.54|6.54|0|||May 19 2015  1:01PM
101|1442345|2018|2027|13|2|USER|802980|45.45|45.45|0|0|45.45|45.45|0|0|0|||May 20 2015  7:37AM
101|1444017|2015|2016|2|2|SYST|203361|25|25|0|0|25|25|0|0|0|||May 21 2015  2:12PM
101|1444018|2015|2015|1|1|SYST|203361|0|0|0|0|0|0|0|0|0|||May 21 2015  2:12PM
101|1444019|2018|2027|13|2|SYST|203361|54.1|54.1|0|0|54.1|54.1|0|0|0|||May 21 2015  2:31PM
101|1444026|2017|2021|8|2|SYST|203361|440|440|0|0|440|440|0|0|0|||May 21 2015  2:40PM
101|1444027|2017|2022|7|2|SYST|203361|32.14|32.14|0|0|32.14|32.14|0|0|0|||May 21 2015  2:40PM
101|1444029|2017|2021|8|2|SYST|203361|1000|1000|0|0|1000|1000|0|0|0|||May 21 2015  2:45PM
101|1444030|2017|2021|8|2|SYST|203361|51|51|0|0|51|51|0|0|0|||May 21 2015  2:45PM
101|1444032|2016|2018|4|2|SYST|203361|6.69|6.69|0|0|6.69|6.69|0|0|0|||May 21 2015  2:51PM
101|1444033|2016|2018|4|2|SYST|203361|41.67|41.67|0|0|41.67|41.67|0|0|0|||May 21 2015  2:51PM
101|1444034|2015|2016|2|2|SYST|203361|62.5|62.5|0|0|62.5|62.5|0|0|0|||May 22 2015 12:50PM
101|1444035|2015|2015|1|1|SYST|203361|0|0|0|0|0|0|0|0|0|||May 22 2015 12:50PM
101|1444036|2015|2016|2|1|SYST|203361|16.33|16.33|16.33|16.33|16.33|16.33|16.33|16.33|0|||May 22 2015 12:50PM
101|1445259|2017|2021|8|2|SYST|203361|2|2|0|0|2|2|0|0|0|||May 22 2015 12:50PM
101|1445260|2015|2016|2|2|SYST|203361|2.5|2.5|0|0|2.5|2.5|0|0|0|||May 22 2015 12:50PM
101|1445261|2018|2027|13|2|SYST|203361|18.03|18.03|0|0|18.03|18.03|0|0|0|||May 22 2015 12:50PM
101|1445293|2015|2016|2|2|SYST|203361|4.17|4.17|0|0|4.17|4.17|0|0|0|||May 22 2015  1:14PM
101|1450486|2019|2031|20|99|SYST|203361|1.15|1.15|0|0|1.15|1.15|0|0|0|||May 28 2015 11:58AM
101|1450487|2019|2031|20|99|SYST|203361|0.38|0.38|0|0|0.38|0.38|0|0|0|||May 28 2015 11:58AM
101|1455357|2015|2015|1|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  2 2015  9:52AM
101|1455360|2015|2015|1|2|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  2 2015  9:52AM
101|1455361|2015|2016|1|1|PROC|203361|75|75|0|0|75|75|0|0|0|||Jun  2 2015  9:52AM
101|1455390|2017|2022|7|2|SYST|203361|19.29|19.29|0|0|19.29|19.29|0|0|0|||Jun  3 2015  7:34AM
101|1455391|2017|2021|8|2|SYST|203361|240|240|0|0|240|240|0|0|0|||Jun  3 2015  7:34AM
101|1455392|2017|2021|8|2|SYST|203361|64.8|64.8|0|0|64.8|64.8|0|0|0|||Jun  3 2015  7:34AM
101|1455393|2017|2024|6|2|SYST|203361|4.53|4.53|0|0|4.53|4.53|0|0|0|||Jun  3 2015  7:34AM
101|1455689|2018|2028|16|2|SYST|203361|9.09|9.09|0|0|9.09|9.09|0|0|0|||Jun  2 2015  5:19PM
101|1455690|2018|2028|16|2|SYST|203361|0.45|0.45|0|0|0.45|0.45|0|0|0|||Jun  2 2015  5:23PM
101|1455702|2018|2027|11|1|SYST|203361|8.34|8.34|8.34|8.34|8.34|8.34|8.34|8.34|0|||Jun  2 2015  5:34PM
101|1455804|2020|2032|25|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  7:15PM
101|1455805|2020|2032|25|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  7:15PM
101|1455806|2020|2034|23|1|SYST|203361|10.81|10.81|10.81|10.81|10.81|10.81|10.81|10.81|0|||Jun  3 2015  7:15PM
101|1456312|2015|2016|2|99|SYST|203361|5|5|0|0|5|5|0|0|0|||Jun  3 2015  8:03AM
101|1456316|2015|2016|2|2|SYST|203361|50|50|0|0|32.72|32.72|0|0|0|||Jun  3 2015  8:03AM
101|1456329|2015|2015|1|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  8:03AM
101|1456517|2019|2029|20|99|PROC|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  2:24PM
101|1456518|2019|2029|20|99|PROC|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  2:24PM
101|1456519|2019|2029|20|99|PROC|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  2:24PM
101|1456520|2019|2029|20|99|PROC|203361|0|0|0|0|0|0|0|0|0|||Jun  3 2015  2:24PM
101|1456521|2019|2031|20|99|SYST|203361|1.15|1.15|0|0|1.15|1.15|0|0|0|||Jun  3 2015  2:24PM
101|1456524|2019|2031|20|1|SYST|203361|1.6|1.6|1.6|1.6|1.6|1.6|1.6|1.6|0|||Jun  3 2015  2:24PM
101|1456525|2019|2031|20|1|SYST|203361|1.6|1.6|1.6|1.6|1.6|1.6|1.6|1.6|0|||Jun  3 2015  2:24PM
101|1456526|2019|2031|20|1|SYST|203361|1.6|1.6|1.6|1.6|1.6|1.6|1.6|1.6|0|||Jun  3 2015  2:24PM
101|1456527|2019|2031|20|1|SYST|203361|1.6|1.6|1.6|1.6|1.6|1.6|1.6|1.6|0|||Jun  3 2015  2:24PM
101|1456528|2019|2031|20|1|SYST|203361|12.01|12.01|12.01|12.01|12.01|12.01|12.01|12.01|0|||Jun  3 2015  2:24PM
