101|2|01052|1|101|||||Oct 22 2011  4:00AM
101|2|01052|2|101|||||Oct 22 2011  4:00AM
101|2|01053|1|101|||||Oct 22 2011  4:00AM
101|2|01053|2|101|||||Oct 22 2011  4:00AM
101|2|01054|1|101|||||Oct 22 2011  4:00AM
101|2|01054|2|101|||||Oct 22 2011  4:00AM
101|2|01061|1|101|||||Oct 22 2011  4:00AM
101|2|01061|2|101|||||Oct 22 2011  4:00AM
101|2|01071|1|101|||||Oct 22 2011  4:00AM
101|2|01071|2|101|||||Oct 22 2011  4:00AM
101|2|01072|1|101|||||Oct 22 2011  4:00AM
101|2|01072|2|101|||||Oct 22 2011  4:00AM
101|2|01081|1|101|-1||||Oct 22 2011  4:00AM
101|2|01081|2|101|||||Oct 22 2011  4:00AM
101|2|01082|1|101|-1||||Oct 22 2011  4:00AM
101|2|01082|2|101|||||Oct 22 2011  4:00AM
101|2|01083|1|101|-1||||Oct 22 2011  4:00AM
101|2|01083|2|101|||||Oct 22 2011  4:00AM
101|2|01084|1|101|-1||||May 15 2013  1:27AM
101|2|01084|2|101|||||May 15 2013  1:10AM
101|2|01085|1|101|-1||||Aug 12 2013 10:56PM
101|2|01085|2|101|||||Aug 12 2013 10:55PM
101|2|01086|1|101|||804639||Jun  5 2015 12:40PM
101|2|01086|2|101|||||Apr 23 2014  3:54PM
101|2|01087|1|101|||802500||Jul  6 2015  1:54PM
101|2|01087|2|101|||||Jul  6 2015  1:54PM
101|2|01088|1|101|-1||||Jul 29 2015  2:53PM
101|2|01088|2|101|||||Jul 29 2015  2:53PM
101|2|01089|1|101|||949510||Aug  4 2015  4:04PM
101|2|01089|2|101|||||Aug  4 2015  4:04PM
101|2|01090|1|101|||803020||Nov 10 2015 10:04AM
101|2|01090|2|101|||||Nov 10 2015  9:53AM
101|2|01091|1|101|-1||||Dec 15 2015  2:05PM
101|2|01091|2|101|||||Dec 14 2015  4:15PM
101|2|AIRFR|1|101||1444|804620||Oct 22 2011  4:00AM
101|2|AIRFR|2|101|||||Oct 22 2011  4:00AM
101|2|AIRTX|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|AWRDS|1|101||1444|803070||Oct 22 2011  4:00AM
101|2|BANKF|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|BANKF|2|101|||||Oct 22 2011  4:00AM
101|2|BRKFT|1|101||1444|804280||Oct 22 2011  4:00AM
101|2|BRKFT|2|101||1444|804280||Oct 22 2011  4:00AM
101|2|BUSML|1|101||1444|803100||Oct 22 2011  4:00AM
101|2|BUSML|2|101||1444|803100||Oct 22 2011  4:00AM
101|2|BUSPR|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|BUSPR|2|101|||||Oct 22 2011  4:00AM
101|2|BUSXX|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|BUSXX|2|101|||||Oct 22 2011  4:00AM
101|2|CARMA|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|CARMA|2|101|||||Oct 22 2011  4:00AM
101|2|CARMI|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|CARMI|2|101||1444|N/A||Oct 22 2011  4:00AM
101|2|CAROL|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|CAROL|2|101|||||Oct 22 2011  4:00AM
101|2|CARRT|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|CARRT|2|101|||||Oct 22 2011  4:00AM
101|2|CARWA|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|CARWA|2|101|||||Oct 22 2011  4:00AM
101|2|CELPH|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|CELPH|2|101|||||Oct 22 2011  4:00AM
101|2|CSHRN|1|101||1444|19103A||Oct 22 2011  4:00AM
101|2|CSHRN|2|101|||||Oct 22 2011  4:00AM
101|2|CURGL|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|CURGL|2|101|||||Oct 22 2011  4:00AM
101|2|DINNR|1|101||1444|804280||Oct 22 2011  4:00AM
101|2|DINNR|2|101||1444|804280||Oct 22 2011  4:00AM
101|2|DUESX|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|DUESX|2|101|||||Oct 22 2011  4:00AM
101|2|DUPLC|1|101||1444|N/A||Oct 22 2011  4:00AM
101|2|DUPLC|2|101|||||Oct 22 2011  4:00AM
101|2|ENTOT|1|101||1444|803100||Oct 22 2011  4:00AM
101|2|ENTOT|2|101|||||Oct 22 2011  4:00AM
101|2|FXINC|1|101|||||Apr 13 2017 10:57PM
101|2|FXINC|2|101|||||Apr 13 2017 10:57PM
101|2|FXLDG|1|101||1444|804279||Jun  2 2015  6:02PM
101|2|FXLDG|2|101|-1|1444|804279||Jun  2 2015  6:02PM
101|2|FXMLG|1|101|||804279||Jun  2 2015  6:03PM
101|2|FXMLG|2|101|||||Oct 22 2011  4:00AM
101|2|FXMLS|1|101||1444|804279||Jun  2 2015  1:43PM
101|2|FXMLS|2|101|-1|1444|804279||Jun  2 2015  1:43PM
101|2|GASXX|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|GASXX|2|101|||||Oct 22 2011  4:00AM
101|2|GIFTS|1|101||1444|803070||Oct 22 2011  4:00AM
101|2|GIFTS|2|101|||||Oct 22 2011  4:00AM
101|2|INCTS|1|101||1444|804640||Oct 22 2011  4:00AM
101|2|INCTS|2|101|||||Oct 22 2011  4:00AM
101|2|JTRAN|1|101|||||Jan 21 2012  3:30AM
101|2|JTRAN|2|101|||||Jan 21 2012  3:30AM
101|2|LIMOS|1|101||1444|804670||Oct 22 2011  4:00AM
101|2|LIMOS|2|101|||||Oct 22 2011  4:00AM
101|2|LNDRY|1|101||1444|804640||Oct 22 2011  4:00AM
101|2|LNDRY|2|101|||||Oct 22 2011  4:00AM
101|2|LOCPH|1|101||1444|804271||Oct 22 2011  4:00AM
101|2|LOCPH|2|101|||||Oct 22 2011  4:00AM
101|2|LODNG|1|101||1444|804270||Oct 22 2011  4:00AM
101|2|LODNG|2|101||1444|804270||Oct 22 2011  4:00AM
101|2|LODTX|1|101||1444|804270||Oct 22 2011  4:00AM
101|2|LODTX|2|101||1444|N/A||Oct 22 2011  4:00AM
101|2|LONGD|1|101||1444|804271||Oct 22 2011  4:00AM
